case,pair,multiclass_kappa,exact_agreement,foreground_multiclass_kappa,foreground_exact_agreement
UKCHLL090,annotation_2_vs_annotation_3,0.9853742154011579,0.9996963467696761,0.92482085228691,0.9714133538025322
UKCHLL090,annotation_2_vs_clip_unet,0.9007266037877947,0.9978499292937334,0.6332978468199488,0.8207437624987601
UKCHLL090,annotation_3_vs_clip_unet,0.900159098244277,0.9978332602730754,0.630342784380273,0.819812732605325
UKCHLL091,annotation_1_vs_annotation_2,0.9698667618652141,0.9990996118623261,0.8277178458409572,0.9422278944622341
UKCHLL091,annotation_1_vs_annotation_3,0.9666503982800027,0.9989971651178916,0.8130059617545511,0.9362613703616627
UKCHLL091,annotation_1_vs_clip_unet,0.9250702408821024,0.9976720740179781,0.6621967919750358,0.8622893910358213
UKCHLL091,annotation_2_vs_annotation_3,0.9862551759577606,0.9995819737545002,0.9167251107109625,0.9732319114841586
UKCHLL091,annotation_2_vs_clip_unet,0.9276726687507342,0.9977281544524923,0.6736819000499835,0.866764195849446
UKCHLL091,annotation_3_vs_clip_unet,0.9294454315953345,0.9977704549408756,0.6801235942488825,0.8698236557738362
UKCHLL092,annotation_1_vs_annotation_2,0.9689542639775348,0.9993123208322833,0.8454726102893646,0.9403072121308255
UKCHLL092,annotation_1_vs_annotation_3,0.9659589235377551,0.9992433978665259,0.8321218552922913,0.9347367124965635
UKCHLL092,annotation_1_vs_clip_unet,0.9409181747458939,0.9986906666909495,0.733038414288941,0.8893851194253983
UKCHLL092,annotation_2_vs_annotation_3,0.9846968834499396,0.9996550775343372,0.919381912029735,0.9701304382343178
UKCHLL092,annotation_2_vs_clip_unet,0.941605545130931,0.9986876087803994,0.7374476003131254,0.8906006700325579
UKCHLL092,annotation_3_vs_clip_unet,0.9422708319774751,0.9986981976416803,0.7392380530162952,0.8917840006996823
UKCHLL093,annotation_1_vs_annotation_2,0.9800794797709736,0.9992986334131119,0.9218101327346193,0.9614590813199948
UKCHLL093,annotation_1_vs_annotation_3,0.9927992357748922,0.9997467893235227,0.9704739257868349,0.9858949963350049
UKCHLL093,annotation_1_vs_clip_unet,0.8457042824706754,0.9948057418173932,0.5263705738158455,0.7357404012737654
UKCHLL093,annotation_2_vs_annotation_3,0.9787271702644024,0.9992496003495887,0.9169068219597551,0.9588973801553324
UKCHLL093,annotation_2_vs_clip_unet,0.8429393021102839,0.9946952018331974,0.5236939068373277,0.731648709382481
UKCHLL093,annotation_3_vs_clip_unet,0.8444870911033615,0.9947543550044933,0.5243043731748,0.7339368057267269
UKCHLL094,annotation_1_vs_annotation_2,0.9801221818351927,0.9994523029381733,0.9071582583907634,0.9614473272849953
UKCHLL094,annotation_1_vs_annotation_3,0.9825902291769998,0.9995202465727572,0.9177582154976925,0.9661533397092402
UKCHLL094,annotation_1_vs_clip_unet,0.8928728437717134,0.9967908578494109,0.6307087655037975,0.8085524274035224
UKCHLL094,annotation_2_vs_annotation_3,0.9957495612727475,0.9998827587392142,0.9789865607479252,0.9916295557920122
UKCHLL094,annotation_2_vs_clip_unet,0.8924699761241855,0.9967759178574608,0.6305085539997308,0.8079009510324077
UKCHLL094,annotation_3_vs_clip_unet,0.8926655009348087,0.9967814207303445,0.6304584310563083,0.808218974049685
UKCHLL095,annotation_1_vs_annotation_2,0.9784533951055864,0.9993600684379224,0.8730574798688939,0.9583428615285399
UKCHLL095,annotation_1_vs_annotation_3,0.9740900193412093,0.9992272622474638,0.8495539084719076,0.9501204164601716
UKCHLL095,annotation_1_vs_clip_unet,0.8362416752794819,0.9944740850714189,0.4317631100406448,0.7220104348896328
UKCHLL095,annotation_2_vs_annotation_3,0.9863792948096508,0.9995917831292133,0.9160978808199957,0.9734667818870972
UKCHLL095,annotation_2_vs_clip_unet,0.8386808178788537,0.9945329352270199,0.43591281153238565,0.7256020456738164
UKCHLL095,annotation_3_vs_clip_unet,0.8394944226654547,0.9945407617947221,0.4344646536067119,0.7268145924516691
UKCHLL096,annotation_1_vs_annotation_2,0.975924468132537,0.9991665759117775,0.901634771260077,0.9536035432696545
UKCHLL096,annotation_1_vs_annotation_3,0.9855825611024491,0.9995076921251085,0.9382558807341601,0.9719515382582978
UKCHLL096,annotation_1_vs_clip_unet,0.8597988818842859,0.9954527935950584,0.53686662512607,0.7568846005163228
UKCHLL096,annotation_2_vs_annotation_3,0.9790597180635267,0.9992731796630328,0.9135436390549615,0.9595235241109815
UKCHLL096,annotation_2_vs_clip_unet,0.8561895564386327,0.9952546121767664,0.5367111305367686,0.7514108145761679
UKCHLL096,annotation_3_vs_clip_unet,0.8600328196904685,0.9954474663163062,0.5371579407203312,0.75723938320187
UKCHLL097,annotation_1_vs_annotation_2,0.9725046529012041,0.9992468889528113,0.8569919177876716,0.9470814096093753
UKCHLL097,annotation_1_vs_annotation_3,0.968567210797503,0.9991347267813939,0.8390103051817058,0.9397351426966365
UKCHLL097,annotation_1_vs_clip_unet,0.9185889700744184,0.9977226718948751,0.6614707516548439,0.8510541940498749
UKCHLL097,annotation_2_vs_annotation_3,0.987110416613422,0.9996441672212876,0.9290725140894551,0.974840473749568
UKCHLL097,annotation_2_vs_clip_unet,0.9213059896549072,0.9977925030967453,0.6715185107636288,0.8556660240506322
UKCHLL097,annotation_3_vs_clip_unet,0.9193133032930968,0.9977255423601442,0.6647408276572278,0.8522888257684155
UKCHLL098,annotation_1_vs_annotation_2,0.9673901576629002,0.9994574478760959,0.8302380824370905,0.9372681476473723
UKCHLL098,annotation_1_vs_annotation_3,0.9641628895234284,0.9994023305346655,0.8135660372765439,0.9312756785218433
UKCHLL098,annotation_1_vs_clip_unet,0.9361073868135001,0.9989260825476921,0.7074758692632908,0.8806850925138384
UKCHLL098,annotation_2_vs_annotation_3,0.9828017144292992,0.999707163254187,0.9046200006280821,0.9664230412051122
UKCHLL098,annotation_2_vs_clip_unet,0.9342242087592533,0.998871431322741,0.7040886487737865,0.8773984913612384
UKCHLL098,annotation_3_vs_clip_unet,0.9340831683161299,0.9988663972647659,0.7003273799052112,0.8771561678310488
UKCHLL099,annotation_1_vs_annotation_2,0.9737772895798515,0.9993277559649618,0.8423859050586544,0.9494481395261904
UKCHLL099,annotation_1_vs_annotation_3,0.9618400943138267,0.9990266038067955,0.775551470258474,0.9272742392962132
UKCHLL099,annotation_1_vs_clip_unet,0.9437598481563996,0.9985339819428153,0.7082306389914667,0.8946450117642978
UKCHLL099,annotation_2_vs_annotation_3,0.9766288697872574,0.9993954443278686,0.8525981748537805,0.9548288901748105
UKCHLL099,annotation_2_vs_clip_unet,0.9414707760567659,0.9984533005553219,0.699138189673231,0.890607862894237
UKCHLL099,annotation_3_vs_clip_unet,0.9355334056946145,0.9983046210183638,0.66686771361779,0.8801780774418437
UKCHLL100,annotation_1_vs_annotation_2,0.9797229845358676,0.9993504890535874,0.8794535098571743,0.9607897090361067
UKCHLL100,annotation_1_vs_annotation_3,0.9748011459543757,0.9991892465418424,0.8535264195126109,0.9515047001037654
UKCHLL100,annotation_1_vs_clip_unet,0.9377621819468787,0.9979580818338597,0.6982236143267644,0.884368948596407
UKCHLL100,annotation_2_vs_annotation_3,0.9875990229567195,0.9995970688635131,0.9237056045913279,0.9758400676203527
UKCHLL100,annotation_2_vs_clip_unet,0.9383235147735383,0.99795692418217,0.7011903491128808,0.8853636631433318
UKCHLL100,annotation_3_vs_clip_unet,0.9374162480638791,0.9979179783871299,0.6971999636460335,0.8837797951535132
UKCHLL101,annotation_1_vs_annotation_2,0.9654410669643902,0.9980895342650237,0.801427812903796,0.9347603437043398
UKCHLL101,annotation_1_vs_annotation_3,0.9587705047685525,0.9977105458577474,0.7720669830159801,0.9226575965721057
UKCHLL101,annotation_1_vs_clip_unet,0.9024300989314548,0.9945613852253666,0.56594258966438,0.826132547493654
UKCHLL101,annotation_2_vs_annotation_3,0.9838823922648033,0.9990872277153863,0.9003834459570573,0.9690496946603627
UKCHLL101,annotation_2_vs_clip_unet,0.9081252857891005,0.9947775823098642,0.5856454368998756,0.8355123629458584
UKCHLL101,annotation_3_vs_clip_unet,0.9054726980672427,0.9946034042923538,0.5795066841146458,0.8311640773080801
UKCHLL102,annotation_1_vs_annotation_2,0.9753319175927373,0.998459255695343,0.884720888927098,0.9530735794307557
UKCHLL102,annotation_1_vs_annotation_3,0.9707203724617226,0.9981705725193024,0.8647540219084764,0.944546665052657
UKCHLL102,annotation_1_vs_clip_unet,0.9361707825161543,0.9958929240703582,0.7480632409224777,0.8829854981105905
UKCHLL102,annotation_2_vs_annotation_3,0.9795002615884938,0.9987154841423035,0.9018504990202124,0.9608537175944107
UKCHLL102,annotation_2_vs_clip_unet,0.9386291946690476,0.9960401713848114,0.7551623975902857,0.8872526865670882
UKCHLL102,annotation_3_vs_clip_unet,0.9378345559695898,0.9959875166416168,0.7516191149237589,0.8858784201526304
UKCHLL103,annotation_1_vs_annotation_2,0.9853252534872221,0.999663048224464,0.89827323512421,0.9713625319390833
UKCHLL103,annotation_1_vs_annotation_3,0.9875722484491188,0.9997146748460929,0.9123631116227611,0.9756943335953386
UKCHLL103,annotation_1_vs_clip_unet,0.8261636021350258,0.9954308013758221,0.4719132039221627,0.7063588642147326
UKCHLL103,annotation_2_vs_annotation_3,0.9965888668065956,0.9999217533399548,0.974748086778302,0.9932691661638761
UKCHLL103,annotation_2_vs_clip_unet,0.8251824348583481,0.995408512813722,0.47106231045793695,0.7049296986883832
UKCHLL103,annotation_3_vs_clip_unet,0.8257840216441757,0.9954247696569811,0.4717595445487029,0.7057950603178598
UKCHLL104,annotation_1_vs_annotation_2,0.9817354894494575,0.999673179312463,0.9000993165563854,0.9643839949244846
UKCHLL104,annotation_1_vs_annotation_3,0.9924857466432315,0.9998653611298796,0.9568877514472907,0.9851931977373078
UKCHLL104,annotation_1_vs_clip_unet,0.909449674522212,0.9982880877705914,0.6164668528769189,0.8349921022042662
UKCHLL104,annotation_2_vs_annotation_3,0.9802166553126962,0.9996455811022121,0.8928182320706598,0.9614812949663512
UKCHLL104,annotation_2_vs_clip_unet,0.9057819103791704,0.9982190073796189,0.6059626831291656,0.8289004833501624
UKCHLL104,annotation_3_vs_clip_unet,0.9078130827822196,0.9982551897195343,0.6118357848523998,0.8322350141859424
UKCHLL105,annotation_1_vs_annotation_2,0.9701513569533119,0.9992246206348259,0.8335850019586659,0.9426563422393407
UKCHLL105,annotation_1_vs_annotation_3,0.970986406661762,0.9992444664699323,0.8373964711712684,0.9442185719843277
UKCHLL105,annotation_1_vs_clip_unet,0.9073400977636056,0.997496096227789,0.6180467597072108,0.8321489038157378
UKCHLL105,annotation_2_vs_annotation_3,0.9744534534529052,0.9993281114505717,0.8544521884650658,0.9507258177669516
UKCHLL105,annotation_2_vs_clip_unet,0.9050233874376054,0.997408840418597,0.610046490565878,0.8283344952296451
UKCHLL105,annotation_3_vs_clip_unet,0.9103784674455792,0.9975492471536164,0.6255810141185665,0.8372299638684599
UKCHLL106,annotation_1_vs_annotation_2,0.9701841069673186,0.9993665559695718,0.818873978545599,0.942605075823825
UKCHLL106,annotation_1_vs_annotation_3,0.9570091886146935,0.9990765097362747,0.7537209678734755,0.9182762867306604
UKCHLL106,annotation_1_vs_clip_unet,0.9540613091365893,0.9990323926581711,0.7448713361485368,0.9129173759648926
UKCHLL106,annotation_2_vs_annotation_3,0.9700401153463833,0.9993477909942794,0.8181378793549968,0.942350474768383
UKCHLL106,annotation_2_vs_clip_unet,0.9508007569902132,0.9989495199234759,0.731857880963634,0.9070258111580096
UKCHLL106,annotation_3_vs_clip_unet,0.9385056498416496,0.9986724936896986,0.6801138901337465,0.8851164591315165
UKCHLL107,annotation_1_vs_annotation_2,0.9729389963336925,0.9993233403548818,0.8434722968474645,0.9478539645705975
UKCHLL107,annotation_1_vs_annotation_3,0.9713472612631197,0.999281352376703,0.8363319363197634,0.9448705207568407
UKCHLL107,annotation_1_vs_clip_unet,0.9306428833582432,0.9982353849364032,0.6780221006316055,0.8715745588950076
UKCHLL107,annotation_2_vs_annotation_3,0.9891499624453953,0.9997282770466922,0.9334749242618307,0.9787596522998062
UKCHLL107,annotation_2_vs_clip_unet,0.9340406104927497,0.9983243256366899,0.6934519248974541,0.8774730354221996
UKCHLL107,annotation_3_vs_clip_unet,0.9322202844234668,0.9982729117858586,0.6879425403031683,0.87430239342344
UKCHLL108,annotation_1_vs_annotation_2,0.9892960880950304,0.9997872161865234,0.9358132900788728,0.9789961140175092
UKCHLL108,annotation_1_vs_annotation_3,0.9941450436189181,0.9998836589994885,0.9639860137737172,0.9884560950938314
UKCHLL108,annotation_1_vs_clip_unet,0.9307280818260986,0.9985865711030506,0.6865070090856082,0.8714726655427694
UKCHLL108,annotation_2_vs_annotation_3,0.9936210043695923,0.9998729306175596,0.9609915594668369,0.9874295707703018
UKCHLL108,annotation_2_vs_clip_unet,0.9296142578309832,0.9985603659493583,0.6831922625843552,0.869542887675676
UKCHLL108,annotation_3_vs_clip_unet,0.9294934635268586,0.9985584985642206,0.6825390602234063,0.869333403588618
UKCHLL109,annotation_1_vs_annotation_2,0.9731098683897013,0.9992861942730872,0.8558334300405065,0.9481995616511945
UKCHLL109,annotation_1_vs_annotation_3,0.969328294615513,0.9991820629644571,0.8385522683444461,0.9411309768339079
UKCHLL109,annotation_1_vs_clip_unet,0.927029799313936,0.9980017225981646,0.6768659200690642,0.8654463335099857
UKCHLL109,annotation_2_vs_annotation_3,0.9882229924903919,0.9996835609350949,0.9328648415686711,0.9769811546533621
UKCHLL109,annotation_2_vs_clip_unet,0.9252558526003226,0.9979380816775184,0.6711057399091311,0.8624024116526621
UKCHLL109,annotation_3_vs_clip_unet,0.9248177571964858,0.9979168243124582,0.6698100153926995,0.8616549188498897
UKCHLL110,annotation_1_vs_annotation_2,0.9715144923691249,0.9994331746606783,0.8558051303077805,0.9450536342239312
UKCHLL110,annotation_1_vs_annotation_3,0.9665327370716005,0.9993303747221072,0.8337035345087003,0.9357557342339137
UKCHLL110,annotation_1_vs_clip_unet,0.9023625500470492,0.997966063187419,0.6255987409762779,0.8234800882073208
UKCHLL110,annotation_2_vs_annotation_3,0.9841675062647822,0.9996790345363353,0.9158894274696103,0.9690876713339968
UKCHLL110,annotation_2_vs_clip_unet,0.9006111686552707,0.9979033474548621,0.6206697424204285,0.8206138156808257
UKCHLL110,annotation_3_vs_clip_unet,0.9001582001343564,0.9978828676285282,0.6183251280436178,0.8198774670949316
UKCHLL111,annotation_1_vs_annotation_2,0.9680530918689834,0.9992772627849968,0.8443712039959237,0.9386417430197018
UKCHLL111,annotation_1_vs_annotation_3,0.9713965771428765,0.9993598906847896,0.8552896394192488,0.9448836759088498
UKCHLL111,annotation_1_vs_clip_unet,0.9056840457420887,0.9979280962262835,0.6234255041688672,0.8289275973144423
UKCHLL111,annotation_2_vs_annotation_3,0.9683077151814017,0.9992832635373485,0.8454838216346081,0.939112862478235
UKCHLL111,annotation_2_vs_clip_unet,0.9085051707658359,0.9979684012276786,0.6388195203820932,0.8335915928554576
UKCHLL111,annotation_3_vs_clip_unet,0.9093642728893815,0.9980096310985331,0.6342655349651711,0.8350247026735569
UKCHLL112,annotation_1_vs_annotation_2,0.9881846031574102,0.9994946703932802,0.9232772044111044,0.9770771934430078
UKCHLL112,annotation_1_vs_annotation_3,0.9945313728644025,0.9997653099798387,0.9631199412234861,0.9893255040050148
UKCHLL112,annotation_1_vs_clip_unet,0.8195668585577376,0.9920572236935664,0.3953229564330964,0.6989179012877127
UKCHLL112,annotation_2_vs_annotation_3,0.9894019457224095,0.9995467963855936,0.9308113243298356,0.9794144809767242
UKCHLL112,annotation_2_vs_clip_unet,0.8188777977948009,0.9920545516475554,0.3949767676459166,0.6979193150092754
UKCHLL112,annotation_3_vs_clip_unet,0.8189475881015799,0.992031020063409,0.39431765053929496,0.6980395103431986
UKCHLL113,annotation_1_vs_annotation_2,0.968798661287488,0.9991327166557312,0.8460848170738349,0.9401658673576527
UKCHLL113,annotation_1_vs_annotation_3,0.9658985693388286,0.9990498344103496,0.8334847975539603,0.9347877192542274
UKCHLL113,annotation_1_vs_clip_unet,0.9288223374357951,0.9979881326357524,0.6979750147380674,0.868559983592811
UKCHLL113,annotation_2_vs_annotation_3,0.9873591215195157,0.999640949567159,0.9333597791582019,0.9753253906421739
UKCHLL113,annotation_2_vs_clip_unet,0.9347475161613249,0.9981203317642212,0.7194613595032081,0.8788627954715867
UKCHLL113,annotation_3_vs_clip_unet,0.9348121979848845,0.9981178641319275,0.7192647409590199,0.8789793440501851
UKCHLL114,annotation_1_vs_annotation_2,0.9819159884197154,0.9994160931809504,0.8628792167293534,0.9649804931128746
UKCHLL114,annotation_1_vs_annotation_3,0.9894347288117442,0.9996596888491982,0.9157166386607865,0.979389790905204
UKCHLL114,annotation_1_vs_clip_unet,0.9155197692536654,0.9972302798425857,0.5460901428138524,0.8427621708253761
UKCHLL114,annotation_2_vs_annotation_3,0.9901481719334522,0.9996816510160551,0.9211668697064798,0.9807690260902152
UKCHLL114,annotation_2_vs_clip_unet,0.9155278618378099,0.9972218186719589,0.5459280033996473,0.8427439377518037
UKCHLL114,annotation_3_vs_clip_unet,0.9154897783772904,0.9972271739988399,0.5463987264873192,0.8427200089618626
UKCHLL115,annotation_1_vs_annotation_2,0.9873660459654493,0.9996476741776412,0.9307501091230431,0.9753358893953137
UKCHLL115,annotation_1_vs_annotation_3,0.9621207866305993,0.9989668201173713,0.8145391419957451,0.9278101522146623
UKCHLL115,annotation_1_vs_clip_unet,0.9173763385501837,0.9975379312053378,0.6652239719844716,0.8490992840974829
UKCHLL115,annotation_2_vs_annotation_3,0.9576984289363791,0.9988457884363727,0.795862152324948,0.9197210537319117
UKCHLL115,annotation_2_vs_clip_unet,0.9186451287780486,0.9975749581790478,0.6685876147808313,0.8512448304553779
UKCHLL115,annotation_3_vs_clip_unet,0.8891465966699944,0.9967632413359179,0.5886176712375443,0.8025728945428536
